"Date","Price","Open","High","Low","Vol.","Change %"
"11/18/2022","0.712400","0.714900","0.716150","0.712100","162.02K","-0.07%"
"11/17/2022","0.712900","0.717050","0.720000","0.710500","164.25K","-0.50%"
"11/16/2022","0.716500","0.718000","0.720850","0.712750","176.81K","-0.18%"
"11/15/2022","0.717800","0.714750","0.726350","0.711050","187.41K","0.42%"
"11/14/2022","0.714800","0.721800","0.722150","0.710200","180.20K","-0.78%"
"11/11/2022","0.720400","0.709200","0.722250","0.701850","199.70K","1.58%"
"11/10/2022","0.709200","0.682800","0.713250","0.682100","182.87K","3.88%"
"11/09/2022","0.682700","0.686400","0.688850","0.681100","166.94K","-0.52%"
"11/08/2022","0.686300","0.681950","0.688150","0.680500","160.09K","0.65%"
"11/07/2022","0.681900","0.679600","0.684550","0.677600","157.08K","-0.01%"
"11/04/2022","0.682000","0.674450","0.682350","0.673850","153.79K","1.13%"
"11/03/2022","0.674400","0.676150","0.679750","0.673550","144.94K","-0.24%"
"11/02/2022","0.676000","0.674500","0.686450","0.673950","152.32K","0.24%"
"11/01/2022","0.674400","0.672450","0.680350","0.671950","150.25K","0.31%"
"10/31/2022","0.672300","0.676750","0.677750","0.671800","146.63K","-0.86%"
"10/28/2022","0.678100","0.683550","0.685000","0.676150","157.23K","-0.79%"
"10/27/2022","0.683500","0.683250","0.689150","0.680500","180.35K","0.04%"
"10/26/2022","0.683200","0.676000","0.683900","0.673750","173.40K","1.09%"
"10/25/2022","0.675800","0.671250","0.677850","0.670650","150.45K","0.69%"
"10/24/2022","0.671200","0.677650","0.686700","0.668000","170.40K","-0.89%"
"10/21/2022","0.677200","0.666000","0.683950","0.658100","132.09K","1.68%"
"10/20/2022","0.666000","0.667250","0.668650","0.665300","142.63K","-0.16%"
"10/19/2022","0.667100","0.669900","0.670700","0.667050","145.29K","-0.42%"
"10/18/2022","0.669900","0.671050","0.672650","0.669550","155.37K","-0.16%"
"10/17/2022","0.671000","0.673650","0.673750","0.670750","144.06K","-0.18%"
"10/14/2022","0.672200","0.679350","0.679850","0.671650","179.51K","-1.03%"
"10/13/2022","0.679200","0.680650","0.682600","0.677100","157.63K","-0.21%"
"10/12/2022","0.680600","0.685550","0.686250","0.680250","170.11K","-0.71%"
"10/11/2022","0.685500","0.686350","0.687650","0.685300","161.29K","-0.10%"
"10/10/2022","0.686200","0.687950","0.688550","0.685500","142.65K","-0.25%"
"10/07/2022","0.687900","0.689000","0.691000","0.687500","140.74K","-0.16%"
"10/06/2022","0.689000","0.691300","0.692700","0.688900","153.46K","-0.32%"
"10/05/2022","0.691200","0.693800","0.696800","0.690300","167.22K","-0.39%"
"10/04/2022","0.693900","0.691850","0.694950","0.689900","151.73K","0.30%"
"10/03/2022","0.691800","0.691850","0.693750","0.688600","166.40K","0.16%"
"09/30/2022","0.690700","0.692250","0.693500","0.690450","154.46K","-0.20%"
"09/29/2022","0.692100","0.693800","0.694250","0.690600","169.46K","-0.22%"
"09/28/2022","0.693600","0.690750","0.694900","0.690250","181.78K","0.42%"
"09/27/2022","0.690700","0.690800","0.694200","0.690000","190.34K","-0.01%"
"09/26/2022","0.690800","0.697400","0.697950","0.690600","188.64K","-0.97%"
"09/23/2022","0.697600","0.702350","0.705450","0.697000","193.43K","-0.68%"
"09/22/2022","0.702400","0.694250","0.712550","0.685350","219.32K","1.17%"
"09/21/2022","0.694300","0.695650","0.697650","0.691000","168.97K","-0.20%"
"09/20/2022","0.695700","0.698300","0.699550","0.694750","153.26K","-0.36%"
"09/19/2022","0.698200","0.699450","0.701050","0.696150","135.96K","-0.20%"
"09/16/2022","0.699600","0.696700","0.700150","0.695900","153.76K","0.42%"
"09/15/2022","0.696700","0.698500","0.700350","0.695350","164.92K","-0.24%"
"09/14/2022","0.698400","0.691650","0.701550","0.689850","188.61K","0.97%"
"09/13/2022","0.691700","0.700100","0.705050","0.691100","175.98K","-1.20%"
"09/12/2022","0.700100","0.703450","0.703550","0.696850","135.16K","-0.20%"
"09/09/2022","0.701500","0.693850","0.706750","0.693800","191.75K","1.10%"
"09/08/2022","0.693900","0.695800","0.697750","0.691750","178.70K","-0.26%"
"09/07/2022","0.695700","0.700300","0.700650","0.689700","197.61K","-0.64%"
"09/06/2022","0.700200","0.711150","0.713050","0.698900","167.25K","-1.53%"
"09/05/2022","0.711100","0.713400","0.713900","0.710800","122.33K","-0.28%"
"09/02/2022","0.713100","0.713250","0.715000","0.710200","133.93K","-0.01%"
"09/01/2022","0.713200","0.719550","0.719800","0.713100","162.75K","-0.89%"
"08/31/2022","0.719600","0.720450","0.723250","0.719400","151.73K","-0.11%"
"08/30/2022","0.720400","0.720950","0.724400","0.719000","157.34K","-0.07%"
"08/29/2022","0.720900","0.726450","0.727000","0.719400","121.99K","-0.84%"
"08/26/2022","0.727000","0.732600","0.733700","0.726900","124.28K","-0.74%"
"08/25/2022","0.732400","0.729250","0.733550","0.728850","157.18K","0.44%"
"08/24/2022","0.729200","0.731050","0.734350","0.728550","149.97K","-0.23%"
"08/23/2022","0.730900","0.727350","0.736350","0.726150","150.21K","0.49%"
"08/22/2022","0.727300","0.730600","0.731550","0.726400","164.18K","-0.38%"
"08/19/2022","0.730100","0.735850","0.736850","0.728600","149.75K","-0.77%"
"08/18/2022","0.735800","0.740600","0.742700","0.735750","151.77K","-0.63%"
"08/17/2022","0.740500","0.744950","0.746800","0.737950","166.69K","-0.59%"
"08/16/2022","0.744900","0.750150","0.752200","0.742450","159.22K","-0.68%"
"08/15/2022","0.750000","0.749400","0.754450","0.748500","129.75K","0.13%"
"08/12/2022","0.749000","0.751700","0.752550","0.746800","158.45K","-0.36%"
"08/11/2022","0.751700","0.752400","0.759150","0.750050","167.30K","-0.08%"
"08/10/2022","0.752300","0.739900","0.757400","0.739050","166.28K","1.69%"
"08/09/2022","0.739800","0.740650","0.742600","0.739500","152.85K","-0.11%"
"08/08/2022","0.740600","0.740650","0.744300","0.737550","154.10K","-0.01%"
"08/05/2022","0.740700","0.752650","0.754600","0.738000","173.81K","-1.56%"
"08/04/2022","0.752400","0.747050","0.753250","0.743850","168.76K","0.72%"
"08/03/2022","0.747000","0.750900","0.755950","0.743250","175.51K","-0.52%"
"08/02/2022","0.750900","0.759800","0.766850","0.750850","188.27K","-1.15%"
"08/01/2022","0.759600","0.750650","0.759900","0.748650","168.93K","1.20%"
"07/29/2022","0.750600","0.744600","0.754700","0.742500","174.43K","0.79%"
"07/28/2022","0.744700","0.732250","0.745200","0.732100","172.19K","1.71%"
"07/27/2022","0.732200","0.730300","0.733550","0.727400","128.63K","0.27%"
"07/26/2022","0.730200","0.731550","0.733800","0.730050","130.69K","-0.18%"
"07/25/2022","0.731500","0.734900","0.735850","0.731000","138.21K","-0.46%"
"07/22/2022","0.734900","0.727900","0.737650","0.724800","135.97K","0.98%"
"07/21/2022","0.727800","0.723400","0.728350","0.720000","155.58K","0.61%"
"07/20/2022","0.723400","0.723600","0.725150","0.722600","135.91K","-0.01%"
"07/19/2022","0.723500","0.723950","0.727950","0.722500","134.53K","-0.06%"
"07/18/2022","0.723900","0.721800","0.725250","0.721600","118.60K","0.30%"
"07/15/2022","0.721700","0.719600","0.722550","0.718750","137.21K","0.26%"
"07/14/2022","0.719800","0.727650","0.728150","0.717350","168.99K","-1.07%"
"07/13/2022","0.727600","0.730600","0.731600","0.725300","148.38K","-0.41%"
"07/12/2022","0.730600","0.727550","0.732750","0.727100","148.65K","0.43%"
"07/11/2022","0.727500","0.735150","0.735300","0.725900","138.64K","-0.98%"
"07/08/2022","0.734700","0.735150","0.738950","0.732200","164.19K","-0.05%"
"07/07/2022","0.735100","0.735600","0.737800","0.734000","156.53K","-0.05%"
"07/06/2022","0.735500","0.735900","0.741050","0.735200","178.40K","-0.04%"
"07/05/2022","0.735800","0.736900","0.737900","0.733300","166.88K","-0.14%"
"07/04/2022","0.736800","0.738950","0.741950","0.736400","128.08K","-0.37%"
"07/01/2022","0.739500","0.736800","0.742150","0.735350","150.83K","0.39%"
"06/30/2022","0.736600","0.732150","0.737750","0.730850","183.94K","0.63%"
"06/29/2022","0.732000","0.734600","0.736450","0.729850","172.60K","-0.33%"
"06/28/2022","0.734400","0.738200","0.740150","0.733100","167.31K","-0.51%"
"06/27/2022","0.738200","0.740100","0.743400","0.737700","155.30K","-0.19%"
"06/24/2022","0.739600","0.741050","0.744300","0.738500","172.61K","-0.19%"
"06/23/2022","0.741000","0.733800","0.744850","0.733800","195.24K","0.98%"
"06/22/2022","0.733800","0.731800","0.737000","0.731450","155.49K","0.26%"
"06/21/2022","0.731900","0.740200","0.741150","0.731450","154.12K","-1.11%"
"06/20/2022","0.740100","0.741300","0.743300","0.738250","136.94K","-0.09%"
"06/17/2022","0.740800","0.756350","0.756650","0.738300","206.82K","-2.05%"
"06/16/2022","0.756300","0.747100","0.760550","0.742500","200.64K","1.22%"
"06/15/2022","0.747200","0.738150","0.749050","0.737500","166.45K","1.23%"
"06/14/2022","0.738100","0.743900","0.747000","0.738100","164.48K","-0.78%"
"06/13/2022","0.743900","0.744100","0.748550","0.739700","155.82K","0.01%"
"06/10/2022","0.743800","0.744350","0.749850","0.743550","140.19K","-0.07%"
"06/09/2022","0.744300","0.744750","0.750850","0.743150","149.74K","-0.07%"
"06/08/2022","0.744800","0.754300","0.754350","0.743600","142.77K","-1.23%"
"06/07/2022","0.754100","0.758300","0.758350","0.751800","125.50K","-0.54%"
"06/06/2022","0.758200","0.764200","0.766700","0.757400","107.60K","-0.77%"
"06/03/2022","0.764100","0.770200","0.771150","0.763450","82.75K","-0.78%"
"06/02/2022","0.770100","0.768500","0.772150","0.767850","109.73K","0.21%"
"06/01/2022","0.768500","0.777300","0.777400","0.768100","117.13K","-1.08%"
"05/31/2022","0.776900","0.783900","0.784150","0.775800","130.29K","-0.88%"
"05/30/2022","0.783800","0.787000","0.788250","0.782300","90.80K","-0.34%"
"05/27/2022","0.786500","0.786600","0.789450","0.785750","122.80K","0.03%"
"05/26/2022","0.786300","0.785300","0.790200","0.783750","129.10K","0.13%"
"05/25/2022","0.785300","0.788500","0.789600","0.784250","136.80K","-0.41%"
"05/24/2022","0.788500","0.781800","0.791400","0.780750","145.86K","0.84%"
"05/23/2022","0.781900","0.781700","0.786500","0.780800","120.50K","-0.01%"
"05/20/2022","0.782000","0.782550","0.784150","0.779350","151.14K","-0.05%"
"05/19/2022","0.782400","0.779850","0.787250","0.775450","168.76K","0.33%"
"05/18/2022","0.779800","0.772900","0.781200","0.771900","141.61K","0.92%"
"05/17/2022","0.772700","0.774150","0.776250","0.770500","128.49K","-0.18%"
"05/16/2022","0.774100","0.773600","0.777000","0.771350","123.55K","0.03%"
"05/13/2022","0.773900","0.779150","0.779700","0.772400","154.93K","-0.67%"
"05/12/2022","0.779100","0.770500","0.784200","0.768850","180.60K","1.27%"
"05/11/2022","0.769300","0.766550","0.772500","0.764400","159.89K","0.37%"
"05/10/2022","0.766500","0.767700","0.770450","0.765850","164.14K","-0.14%"
"05/09/2022","0.767600","0.766200","0.768550","0.761300","113.55K","0.24%"
"05/06/2022","0.765800","0.768100","0.768700","0.764450","142.24K","-0.33%"
"05/05/2022","0.768300","0.774750","0.776700","0.765900","147.40K","-0.81%"
"05/04/2022","0.774600","0.768600","0.777450","0.766900","111.39K","0.79%"
"05/03/2022","0.768500","0.768400","0.771050","0.767400","117.51K","0.04%"
"05/02/2022","0.768200","0.770550","0.771550","0.766400","112.84K","-0.25%"
"04/29/2022","0.770100","0.764150","0.773350","0.763600","158.88K","0.79%"
"04/28/2022","0.764100","0.778600","0.779200","0.761850","163.21K","-1.85%"
"04/27/2022","0.778500","0.785950","0.787700","0.777600","130.18K","-0.94%"
"04/26/2022","0.785900","0.780350","0.787250","0.779850","148.52K","0.72%"
"04/25/2022","0.780300","0.777600","0.784200","0.775950","150.03K","0.33%"
"04/22/2022","0.777700","0.778900","0.782900","0.774500","137.03K","-0.14%"
"04/21/2022","0.778800","0.781950","0.782450","0.776900","155.67K","-0.40%"
"04/20/2022","0.781900","0.775700","0.784600","0.772750","162.79K","0.81%"
"04/19/2022","0.775600","0.787450","0.787600","0.775250","132.12K","-1.49%"
"04/18/2022","0.787300","0.791000","0.792100","0.787350","90.41K","-0.51%"
"04/15/2022","0.791300","0.794400","0.794500","0.789300","144.12K","-0.38%"
"04/14/2022","0.794300","0.795750","0.799500","0.793450","126.73K","-0.18%"
"04/13/2022","0.795700","0.797700","0.797800","0.791600","124.24K","-0.24%"
"04/12/2022","0.797600","0.797650","0.801400","0.795100","108.48K","0.01%"
"04/11/2022","0.797500","0.806100","0.806500","0.795000","104.04K","-0.83%"
"04/08/2022","0.804200","0.806900","0.808600","0.802000","96.53K","-0.32%"
"04/07/2022","0.806800","0.807700","0.809900","0.806400","97.04K","-0.11%"
"04/06/2022","0.807700","0.809000","0.809900","0.806000","111.94K","-0.15%"
"04/05/2022","0.808900","0.814300","0.817200","0.808550","90.20K","-0.66%"
"04/04/2022","0.814300","0.815450","0.817950","0.813250","109.25K","-0.23%"
"04/01/2022","0.816200","0.821900","0.821900","0.812700","133.95K","-0.66%"
"03/31/2022","0.821600","0.820500","0.824600","0.816600","136.89K","0.10%"
"03/30/2022","0.820800","0.814000","0.824350","0.811650","142.01K","0.86%"
"03/29/2022","0.813800","0.808300","0.819800","0.804450","155.45K","0.86%"
"03/28/2022","0.806900","0.819850","0.819950","0.799300","128.06K","-1.50%"
"03/25/2022","0.819200","0.817300","0.825250","0.816750","107.22K","0.23%"
"03/24/2022","0.817300","0.825400","0.826800","0.816850","92.24K","-0.98%"
"03/23/2022","0.825400","0.827700","0.829250","0.823600","108.48K","-0.30%"
"03/22/2022","0.827900","0.837000","0.837300","0.826150","92.59K","-1.09%"
"03/21/2022","0.837000","0.839100","0.839950","0.836750","63.55K","-0.23%"
"03/18/2022","0.838900","0.843200","0.844100","0.837450","72.96K","-0.51%"
"03/17/2022","0.843200","0.842300","0.844850","0.840150","88.03K","0.13%"
"03/16/2022","0.842100","0.845300","0.846250","0.839400","94.13K","-0.37%"
"03/15/2022","0.845200","0.846200","0.849600","0.844150","99.91K","-0.09%"
"03/14/2022","0.846000","0.852250","0.852500","0.845850","85.18K","-0.75%"
"03/11/2022","0.852400","0.861000","0.861350","0.852050","106.39K","-1.00%"
"03/10/2022","0.861000","0.863300","0.863500","0.860550","101.45K","-0.23%"
"03/09/2022","0.863000","0.864500","0.865400","0.862350","93.47K","-0.16%"
"03/08/2022","0.864400","0.867300","0.867600","0.863550","101.82K","-0.29%"
"03/07/2022","0.866900","0.870950","0.871200","0.865900","110.51K","-0.47%"
"03/04/2022","0.871000","0.866100","0.872250","0.865350","113.03K","0.58%"
"03/03/2022","0.866000","0.865650","0.866700","0.863450","87.74K","0.05%"
"03/02/2022","0.865600","0.870300","0.871200","0.864350","106.51K","-0.53%"
"03/01/2022","0.870200","0.869500","0.871900","0.867350","103.86K","0.09%"
"02/28/2022","0.869400","0.869700","0.870600","0.863700","113.08K","0.50%"
"02/25/2022","0.865100","0.865550","0.868500","0.863750","109.13K","-0.03%"
"02/24/2022","0.865400","0.869700","0.874100","0.864250","143.62K","-0.48%"
"02/23/2022","0.869600","0.868900","0.870200","0.867950","86.95K","0.08%"
"02/22/2022","0.868900","0.871600","0.873400","0.867650","124.41K","-0.30%"
"02/21/2022","0.871500","0.870150","0.871750","0.868600","87.35K","0.26%"
"02/18/2022","0.869200","0.870050","0.871150","0.867250","108.84K","-0.09%"
"02/17/2022","0.870000","0.865850","0.870750","0.865500","119.77K","0.46%"
"02/16/2022","0.866000","0.864800","0.866950","0.863550","107.77K","0.15%"
"02/15/2022","0.864700","0.865500","0.867650","0.862900","104.60K","-0.08%"
"02/14/2022","0.865400","0.867500","0.869500","0.863850","117.27K","-0.10%"
"02/11/2022","0.866300","0.861950","0.869500","0.860750","112.64K","0.52%"
"02/10/2022","0.861800","0.865800","0.866000","0.859450","112.09K","-0.45%"
"02/09/2022","0.865700","0.865450","0.867200","0.864400","100.51K","0.03%"
"02/08/2022","0.865400","0.868850","0.869200","0.864750","114.45K","-0.35%"
"02/07/2022","0.868400","0.867900","0.870250","0.866700","110.94K","0.07%"
"02/04/2022","0.867800","0.869750","0.871300","0.866250","110.22K","-0.21%"
"02/03/2022","0.869600","0.873700","0.874700","0.869600","103.89K","-0.46%"
"02/02/2022","0.873600","0.871650","0.876000","0.871000","82.28K","0.24%"
"02/01/2022","0.871500","0.868600","0.872900","0.868000","90.72K","0.33%"
"01/31/2022","0.868600","0.867850","0.870150","0.865000","92.42K","0.13%"
"01/28/2022","0.867500","0.866800","0.868700","0.864350","102.23K","0.10%"
"01/27/2022","0.866600","0.872250","0.873600","0.865850","108.36K","-0.63%"
"01/26/2022","0.872100","0.878000","0.878950","0.871800","96.68K","-0.67%"
"01/25/2022","0.878000","0.877350","0.879800","0.875850","124.91K","0.05%"
"01/24/2022","0.877600","0.879850","0.881300","0.877150","130.77K","-0.20%"
"01/21/2022","0.879400","0.876400","0.880300","0.875900","106.96K","0.35%"
"01/20/2022","0.876300","0.874700","0.877550","0.872950","108.38K","0.21%"
"01/19/2022","0.874500","0.872500","0.875600","0.871150","118.71K","0.24%"
"01/18/2022","0.872400","0.872300","0.873800","0.869100","124.84K","0.01%"
"01/17/2022","0.872300","0.875650","0.876250","0.872150","82.08K","-0.35%"
"01/14/2022","0.875400","0.875800","0.881200","0.875100","103.10K","-0.02%"
"01/13/2022","0.875600","0.872250","0.877200","0.871750","86.44K","0.38%"
"01/12/2022","0.872300","0.867350","0.874300","0.865950","88.29K","0.58%"
"01/11/2022","0.867300","0.867950","0.868650","0.864350","89.48K","-0.06%"
"01/10/2022","0.867800","0.864800","0.869200","0.863150","84.71K","0.30%"
"01/07/2022","0.865200","0.863300","0.865750","0.861700","78.40K","0.23%"
"01/06/2022","0.863200","0.861150","0.864900","0.860600","99.42K","0.24%"
"01/05/2022","0.861100","0.860900","0.864950","0.860200","79.26K","0.03%"
"01/04/2022","0.860800","0.867050","0.867400","0.859400","77.97K","-0.72%"
"01/03/2022","0.867000","0.868850","0.869900","0.866750","49.53K","-0.20%"
"12/31/2021","0.868700","0.868850","0.869550","0.868050","58.73K","-0.02%"
"12/30/2021","0.868900","0.869850","0.870050","0.868000","62.07K","-0.10%"
"12/29/2021","0.869800","0.870900","0.872050","0.869250","71.39K","-0.11%"
"12/28/2021","0.870800","0.870750","0.871800","0.869900","64.26K","0.03%"
"12/27/2021","0.870500","0.874250","0.874850","0.870100","46.79K","-0.38%"
"12/24/2021","0.873800","0.874150","0.874950","0.873200","106.10K","-0.02%"
"12/23/2021","0.874000","0.876300","0.876700","0.873550","83.70K","-0.26%"
"12/22/2021","0.876300","0.876300","0.877600","0.874250","82.43K","0.00%"
"12/21/2021","0.876300","0.880300","0.880650","0.875450","99.49K","-0.44%"
"12/20/2021","0.880200","0.880050","0.882400","0.879200","108.10K","0.08%"
"12/17/2021","0.879500","0.879850","0.883900","0.878200","116.03K","0.01%"
"12/16/2021","0.879400","0.877000","0.880600","0.875250","99.21K","0.30%"
"12/15/2021","0.876800","0.879300","0.880150","0.875100","108.34K","-0.27%"
"12/14/2021","0.879200","0.880500","0.881650","0.878950","110.40K","-0.14%"
"12/13/2021","0.880400","0.882800","0.882850","0.879200","95.99K","-0.17%"
"12/10/2021","0.881900","0.880900","0.883250","0.878700","110.53K","0.07%"
"12/09/2021","0.881300","0.879650","0.882850","0.878600","109.65K","0.19%"
"12/08/2021","0.879600","0.880400","0.882600","0.877450","121.75K","-0.08%"
"12/07/2021","0.880300","0.881300","0.881900","0.878850","137.80K","-0.09%"
"12/06/2021","0.881100","0.886750","0.886750","0.880550","114.10K","-0.59%"
"12/03/2021","0.886300","0.883650","0.888450","0.880100","119.09K","0.32%"
"12/02/2021","0.883500","0.886800","0.887650","0.882250","127.17K","-0.34%"
"12/01/2021","0.886500","0.883600","0.887600","0.879950","148.52K","0.34%"
"11/30/2021","0.883500","0.880800","0.888650","0.877900","163.84K","0.31%"
"11/29/2021","0.880800","0.882150","0.885100","0.877450","121.05K","-0.19%"
"11/26/2021","0.882500","0.866800","0.884600","0.866700","167.89K","1.80%"
"11/25/2021","0.866900","0.866200","0.867800","0.866100","113.37K","0.09%"
"11/24/2021","0.866100","0.868800","0.870950","0.865550","118.64K","-0.25%"
"11/23/2021","0.868300","0.870200","0.873450","0.868150","142.34K","-0.24%"
"11/22/2021","0.870400","0.877450","0.877900","0.869750","150.73K","-0.76%"
"11/19/2021","0.877100","0.875250","0.880450","0.872950","109.94K","0.23%"
"11/18/2021","0.875100","0.876700","0.878150","0.873450","134.08K","-0.14%"
"11/17/2021","0.876300","0.870850","0.877750","0.869700","130.63K","0.62%"
"11/16/2021","0.870900","0.876250","0.876400","0.870650","110.07K","-0.59%"
"11/15/2021","0.876100","0.877950","0.879100","0.875500","83.56K","-0.23%"
"11/12/2021","0.878100","0.876700","0.879100","0.874800","92.39K","0.18%"
"11/11/2021","0.876500","0.877800","0.878700","0.875950","84.04K","-0.15%"
"11/10/2021","0.877800","0.885900","0.886750","0.877000","101.80K","-0.89%"
"11/09/2021","0.885700","0.883100","0.887200","0.882650","103.97K","0.31%"
"11/08/2021","0.883000","0.881550","0.884400","0.879700","91.52K","0.16%"
"11/05/2021","0.881600","0.879150","0.882650","0.876850","99.53K","0.31%"
"11/04/2021","0.878900","0.877150","0.881000","0.874950","102.90K","0.21%"
"11/03/2021","0.877100","0.877550","0.879400","0.875450","91.03K","-0.02%"
"11/02/2021","0.877300","0.877200","0.881350","0.876100","106.66K","0.02%"
"11/01/2021","0.877100","0.877350","0.877700","0.873650","85.88K","0.01%"
"10/29/2021","0.877000","0.880400","0.881950","0.876400","105.85K","-0.37%"
"10/28/2021","0.880300","0.878550","0.883000","0.878150","113.66K","0.22%"
"10/27/2021","0.878400","0.876000","0.881950","0.875500","96.00K","0.29%"
"10/26/2021","0.875900","0.879450","0.879650","0.874750","81.15K","-0.39%"
"10/25/2021","0.879300","0.880350","0.881350","0.877750","91.97K","-0.20%"
"10/22/2021","0.881100","0.877400","0.881800","0.875600","91.61K","0.44%"
"10/21/2021","0.877200","0.875100","0.879900","0.873950","86.09K","0.25%"
"10/20/2021","0.875000","0.874300","0.876600","0.871800","87.10K","0.10%"
"10/19/2021","0.874100","0.874700","0.878100","0.874100","81.68K","-0.06%"
"10/18/2021","0.874600","0.875550","0.877100","0.873650","88.66K","-0.08%"
"10/15/2021","0.875300","0.879650","0.879950","0.873550","89.57K","-0.49%"
"10/14/2021","0.879600","0.882800","0.883300","0.879250","68.74K","-0.37%"
"10/13/2021","0.882900","0.880200","0.883200","0.878600","97.58K","0.33%"
"10/12/2021","0.880000","0.882600","0.884950","0.878750","82.36K","-0.27%"
"10/11/2021","0.882400","0.891450","0.891700","0.881650","66.70K","-0.95%"
"10/08/2021","0.890900","0.895850","0.896800","0.890750","71.61K","-0.56%"
"10/07/2021","0.895900","0.897550","0.899050","0.895600","77.54K","-0.16%"
"10/06/2021","0.897300","0.897050","0.899300","0.894500","92.31K","0.03%"
"10/05/2021","0.897000","0.901850","0.902000","0.896350","97.53K","-0.49%"
"10/04/2021","0.901400","0.900650","0.902300","0.898350","75.89K","0.13%"
